place,date,value,StringencyIndex_Average_ForDisplay
Residential,2021-10-04,105.85714285714286,19.44
Transit stations,2021-10-05,72.57142857142857,19.44
Workplaces,2021-10-05,76,19.44
Retail & recreation,2021-10-05,88.71428571428571,19.44
Grocery & pharmacy,2021-10-05,102.85714285714286,19.44
Residential,2021-10-05,105.71428571428571,19.44
Transit stations,2021-10-06,73.42857142857143,19.44
Workplaces,2021-10-06,76.42857142857143,19.44
Retail & recreation,2021-10-06,89.71428571428571,19.44
Grocery & pharmacy,2021-10-06,103.42857142857143,19.44
Residential,2021-10-06,105.42857142857143,19.44
Transit stations,2021-10-07,73.42857142857143,19.44
Workplaces,2021-10-07,76.42857142857143,19.44
Retail & recreation,2021-10-07,89.71428571428571,19.44
Grocery & pharmacy,2021-10-07,103.14285714285714,19.44
Residential,2021-10-07,105.28571428571429,19.44
Transit stations,2021-10-08,73.57142857142857,19.44
Workplaces,2021-10-08,76.57142857142857,19.44
Retail & recreation,2021-10-08,90,19.44
Grocery & pharmacy,2021-10-08,103.28571428571429,19.44
Residential,2021-10-08,105.28571428571429,19.44
Transit stations,2021-10-09,73.85714285714286,19.44
Workplaces,2021-10-09,76.85714285714286,19.44
Retail & recreation,2021-10-09,90.28571428571429,19.44
Grocery & pharmacy,2021-10-09,103.57142857142857,19.44
Residential,2021-10-09,105.14285714285714,19.44
Transit stations,2021-10-10,73.85714285714286,19.44
Workplaces,2021-10-10,76.85714285714286,19.44
Retail & recreation,2021-10-10,90.14285714285714,19.44
Grocery & pharmacy,2021-10-10,103.42857142857143,19.44
Residential,2021-10-10,105.14285714285714,19.44
Transit stations,2021-10-11,73.85714285714286,19.44
Workplaces,2021-10-11,77,19.44
Retail & recreation,2021-10-11,90,19.44
Grocery & pharmacy,2021-10-11,103.42857142857143,19.44
Residential,2021-10-11,105.14285714285714,19.44
Transit stations,2021-10-12,73.85714285714286,19.44
Workplaces,2021-10-12,77,19.44
Retail & recreation,2021-10-12,90.14285714285714,19.44
Grocery & pharmacy,2021-10-12,103.57142857142857,19.44
Residential,2021-10-12,105.14285714285714,19.44
Transit stations,2021-10-13,73.57142857142857,19.44
Workplaces,2021-10-13,76.85714285714286,19.44
Retail & recreation,2021-10-13,90,19.44
Grocery & pharmacy,2021-10-13,103.42857142857143,19.44
Residential,2021-10-13,105.28571428571429,19.44
Transit stations,2021-10-14,73.28571428571429,19.44
Workplaces,2021-10-14,76.71428571428571,19.44
Retail & recreation,2021-10-14,89.71428571428571,19.44
Grocery & pharmacy,2021-10-14,103.28571428571429,19.44
Residential,2021-10-14,105.42857142857143,19.44
Transit stations,2021-10-15,73,19.44
Workplaces,2021-10-15,76.57142857142857,19.44
Retail & recreation,2021-10-15,89.28571428571429,19.44
Grocery & pharmacy,2021-10-15,103,19.44
Residential,2021-10-15,105.57142857142857,19.44
Transit stations,2021-10-16,72.85714285714286,19.44
Workplaces,2021-10-16,76.42857142857143,19.44
Retail & recreation,2021-10-16,89.14285714285714,19.44
Grocery & pharmacy,2021-10-16,102.71428571428571,19.44
Residential,2021-10-16,105.71428571428571,19.44
Transit stations,2021-10-17,72.71428571428571,19.44
Workplaces,2021-10-17,76.28571428571429,19.44
Retail & recreation,2021-10-17,89,19.44
Grocery & pharmacy,2021-10-17,102.57142857142857,19.44
Residential,2021-10-17,105.85714285714286,19.44
Transit stations,2021-10-18,72.71428571428571,19.44
Workplaces,2021-10-18,76.14285714285714,19.44
Retail & recreation,2021-10-18,89.28571428571429,19.44
Grocery & pharmacy,2021-10-18,102.71428571428571,19.44
Residential,2021-10-18,105.85714285714286,19.44
Transit stations,2021-10-19,72.71428571428571,19.44
Workplaces,2021-10-19,75.85714285714286,19.44
Retail & recreation,2021-10-19,89.14285714285714,19.44
Grocery & pharmacy,2021-10-19,102.57142857142857,19.44
Residential,2021-10-19,106,19.44
Transit stations,2021-10-20,73,19.44
Workplaces,2021-10-20,75.71428571428571,19.44
Retail & recreation,2021-10-20,89,19.44
Grocery & pharmacy,2021-10-20,102.71428571428571,19.44
Residential,2021-10-20,106,19.44
Transit stations,2021-10-21,73.28571428571429,19.44
Workplaces,2021-10-21,75.57142857142857,19.44
Retail & recreation,2021-10-21,89.14285714285714,19.44
Grocery & pharmacy,2021-10-21,102.71428571428571,19.44
Residential,2021-10-21,106,19.44
Transit stations,2021-10-22,73.42857142857143,19.44
Workplaces,2021-10-22,74.42857142857143,19.44
Retail & recreation,2021-10-22,90.57142857142857,19.44
Grocery & pharmacy,2021-10-22,103.14285714285714,19.44
Residential,2021-10-22,106,19.44
Transit stations,2021-10-23,73.42857142857143,19.44
Workplaces,2021-10-23,73.28571428571429,19.44
Retail & recreation,2021-10-23,91.85714285714286,19.44
Grocery & pharmacy,2021-10-23,103.57142857142857,19.44
Residential,2021-10-23,106.14285714285714,19.44
Transit stations,2021-10-24,73.42857142857143,19.44
Workplaces,2021-10-24,72.14285714285714,19.44
Retail & recreation,2021-10-24,93.14285714285714,19.44
Grocery & pharmacy,2021-10-24,103.85714285714286,19.44
Residential,2021-10-24,106.28571428571429,19.44
Transit stations,2021-10-25,73.42857142857143,19.44
Workplaces,2021-10-25,70.85714285714286,19.44
Retail & recreation,2021-10-25,94.14285714285714,19.44
Grocery & pharmacy,2021-10-25,104,19.44
Residential,2021-10-25,106.42857142857143,19.44
Transit stations,2021-10-26,73.14285714285714,19.44
Workplaces,2021-10-26,69.71428571428571,19.44
Retail & recreation,2021-10-26,94.71428571428571,19.44
Grocery & pharmacy,2021-10-26,104.14285714285714,19.44
Residential,2021-10-26,106.57142857142857,19.44
Transit stations,2021-10-27,73.14285714285714,19.44
Workplaces,2021-10-27,69.57142857142857,19.44
Retail & recreation,2021-10-27,94.85714285714286,19.44
Grocery & pharmacy,2021-10-27,104.42857142857143,19.44
Residential,2021-10-27,106.42857142857143,19.44
Transit stations,2021-10-28,72.85714285714286,19.44
Workplaces,2021-10-28,69.57142857142857,19.44
Retail & recreation,2021-10-28,94.28571428571429,19.44
Grocery & pharmacy,2021-10-28,104.85714285714286,19.44
Residential,2021-10-28,106.42857142857143,19.44
Transit stations,2021-10-29,72.85714285714286,19.44
Workplaces,2021-10-29,70.85714285714286,19.44
Retail & recreation,2021-10-29,93,19.44
Grocery & pharmacy,2021-10-29,104.57142857142857,19.44
Residential,2021-10-29,106.42857142857143,19.44
Transit stations,2021-10-30,73.14285714285714,19.44
Workplaces,2021-10-30,72.28571428571429,19.44
Retail & recreation,2021-10-30,92.14285714285714,19.44
Grocery & pharmacy,2021-10-30,104.57142857142857,19.44
Residential,2021-10-30,106.14285714285714,19.44
Transit stations,2021-10-31,73.28571428571429,19.44
Workplaces,2021-10-31,73.85714285714286,19.44
Retail & recreation,2021-10-31,91,19.44
Grocery & pharmacy,2021-10-31,104.57142857142857,19.44
Residential,2021-10-31,106,19.44
Transit stations,2021-11-01,73.42857142857143,19.44
Workplaces,2021-11-01,75.42857142857143,19.44
Retail & recreation,2021-11-01,89.85714285714286,19.44
Grocery & pharmacy,2021-11-01,104.57142857142857,19.44
Residential,2021-11-01,105.85714285714286,19.44
Transit stations,2021-11-02,73.71428571428571,19.44
Workplaces,2021-11-02,77,19.44
Retail & recreation,2021-11-02,89.28571428571429,19.44
Grocery & pharmacy,2021-11-02,104.71428571428571,19.44
Residential,2021-11-02,105.71428571428571,19.44
Transit stations,2021-11-03,73.42857142857143,19.44
Workplaces,2021-11-03,77.14285714285714,19.44
Retail & recreation,2021-11-03,89,19.44
Grocery & pharmacy,2021-11-03,104.28571428571429,19.44
Residential,2021-11-03,106,19.44
Transit stations,2021-11-04,73.85714285714286,19.44
Workplaces,2021-11-04,77.28571428571429,19.44
Retail & recreation,2021-11-04,89.85714285714286,19.44
Grocery & pharmacy,2021-11-04,104.28571428571429,19.44
Residential,2021-11-04,105.85714285714286,19.44
Transit stations,2021-11-05,74,19.44
Workplaces,2021-11-05,77.57142857142857,19.44
Retail & recreation,2021-11-05,89.85714285714286,19.44
Grocery & pharmacy,2021-11-05,104.42857142857143,19.44
Residential,2021-11-05,105.71428571428571,19.44
Transit stations,2021-11-06,73.85714285714286,19.44
Workplaces,2021-11-06,77.71428571428571,19.44
Retail & recreation,2021-11-06,89.71428571428571,19.44
Grocery & pharmacy,2021-11-06,104.42857142857143,19.44
Residential,2021-11-06,105.71428571428571,19.44
Transit stations,2021-11-07,73.85714285714286,19.44
Workplaces,2021-11-07,77.85714285714286,19.44
Retail & recreation,2021-11-07,89.57142857142857,19.44
Grocery & pharmacy,2021-11-07,104.42857142857143,19.44
Residential,2021-11-07,105.71428571428571,19.44
Transit stations,2021-11-08,73.85714285714286,19.44
Workplaces,2021-11-08,78,19.44
Retail & recreation,2021-11-08,89.57142857142857,19.44
Grocery & pharmacy,2021-11-08,104.28571428571429,19.44
Residential,2021-11-08,105.71428571428571,19.44
Transit stations,2021-11-09,73.71428571428571,19.44
Workplaces,2021-11-09,78,19.44
Retail & recreation,2021-11-09,89.42857142857143,19.44
Grocery & pharmacy,2021-11-09,104,19.44
Residential,2021-11-09,105.71428571428571,19.44
Transit stations,2021-11-10,73.85714285714286,19.44
Workplaces,2021-11-10,78.14285714285714,19.44
Retail & recreation,2021-11-10,89.85714285714286,19.44
Grocery & pharmacy,2021-11-10,104.28571428571429,19.44
Residential,2021-11-10,105.57142857142857,19.44
Transit stations,2021-11-11,73.85714285714286,19.44
Workplaces,2021-11-11,78.14285714285714,19.44
Retail & recreation,2021-11-11,89.85714285714286,19.44
Grocery & pharmacy,2021-11-11,104.28571428571429,19.44
Residential,2021-11-11,105.57142857142857,19.44
Transit stations,2021-11-12,73.85714285714286,19.44
Workplaces,2021-11-12,78.14285714285714,19.44
Retail & recreation,2021-11-12,90,19.44
Grocery & pharmacy,2021-11-12,104.42857142857143,19.44
Residential,2021-11-12,105.57142857142857,19.44
Transit stations,2021-11-13,74,19.44
Workplaces,2021-11-13,78.14285714285714,19.44
Retail & recreation,2021-11-13,90,19.44
Grocery & pharmacy,2021-11-13,104.28571428571429,19.44
Residential,2021-11-13,105.57142857142857,19.44
Transit stations,2021-11-14,74.14285714285714,19.44
Workplaces,2021-11-14,78.14285714285714,19.44
Retail & recreation,2021-11-14,90.28571428571429,19.44
Grocery & pharmacy,2021-11-14,104.28571428571429,19.44
Residential,2021-11-14,105.42857142857143,19.44
Transit stations,2021-11-15,74.14285714285714,19.44
Workplaces,2021-11-15,78.14285714285714,19.44
Retail & recreation,2021-11-15,90.42857142857143,19.44
Grocery & pharmacy,2021-11-15,104.42857142857143,19.44
Residential,2021-11-15,105.42857142857143,19.44
Transit stations,2021-11-16,74.42857142857143,19.44
Workplaces,2021-11-16,78.28571428571429,19.44
Retail & recreation,2021-11-16,90.85714285714286,19.44
Grocery & pharmacy,2021-11-16,104.71428571428571,19.44
Residential,2021-11-16,105.42857142857143,19.44
Transit stations,2021-11-17,74.71428571428571,19.44
Workplaces,2021-11-17,78.28571428571429,19.44
Retail & recreation,2021-11-17,91,19.44
Grocery & pharmacy,2021-11-17,104.57142857142857,19.44
Residential,2021-11-17,105.42857142857143,19.44
Transit stations,2021-11-18,74.71428571428571,19.44
Workplaces,2021-11-18,78.28571428571429,19.44
Retail & recreation,2021-11-18,91.14285714285714,19.44
Grocery & pharmacy,2021-11-18,104.42857142857143,19.44
Residential,2021-11-18,105.42857142857143,19.44
Transit stations,2021-11-19,74.71428571428571,19.44
Workplaces,2021-11-19,78.28571428571429,19.44
Retail & recreation,2021-11-19,91.28571428571429,19.44
Grocery & pharmacy,2021-11-19,104.42857142857143,19.44
Residential,2021-11-19,105.42857142857143,19.44
Transit stations,2021-11-20,74.71428571428571,19.44
Workplaces,2021-11-20,78.28571428571429,19.44
Retail & recreation,2021-11-20,91.42857142857143,19.44
Grocery & pharmacy,2021-11-20,104.57142857142857,19.44
Residential,2021-11-20,105.42857142857143,19.44
Transit stations,2021-11-21,74.71428571428571,19.44
Workplaces,2021-11-21,78.28571428571429,19.44
Retail & recreation,2021-11-21,91.42857142857143,19.44
Grocery & pharmacy,2021-11-21,104.57142857142857,19.44
Residential,2021-11-21,105.57142857142857,19.44
Transit stations,2021-11-22,74.85714285714286,19.44
Workplaces,2021-11-22,78.28571428571429,19.44
Retail & recreation,2021-11-22,91.85714285714286,19.44
Grocery & pharmacy,2021-11-22,104.71428571428571,19.44
Residential,2021-11-22,105.57142857142857,19.44
Transit stations,2021-11-23,74.71428571428571,19.44
Workplaces,2021-11-23,78,19.44
Retail & recreation,2021-11-23,92,19.44
Grocery & pharmacy,2021-11-23,104.57142857142857,19.44
Residential,2021-11-23,105.57142857142857,19.44
Transit stations,2021-11-24,73.57142857142857,19.44
Workplaces,2021-11-24,77.71428571428571,19.44
Retail & recreation,2021-11-24,91.14285714285714,19.44
Grocery & pharmacy,2021-11-24,104,19.44
Residential,2021-11-24,105.85714285714286,19.44
Transit stations,2021-11-25,73.28571428571429,19.44
Workplaces,2021-11-25,77.71428571428571,19.44
Retail & recreation,2021-11-25,90.85714285714286,19.44
Grocery & pharmacy,2021-11-25,104,19.44
Residential,2021-11-25,106,19.44
Transit stations,2021-11-26,73,19.44
Workplaces,2021-11-26,77.57142857142857,19.44
Retail & recreation,2021-11-26,91,19.44
Grocery & pharmacy,2021-11-26,104,19.44
Residential,2021-11-26,106.14285714285714,19.44
Transit stations,2021-11-27,72.85714285714286,19.44
Workplaces,2021-11-27,77.57142857142857,19.44
Retail & recreation,2021-11-27,91.42857142857143,19.44
Grocery & pharmacy,2021-11-27,104.57142857142857,19.44
Residential,2021-11-27,106.28571428571429,19.44
Transit stations,2021-11-28,72.71428571428571,19.44
Workplaces,2021-11-28,77.42857142857143,19.44
Retail & recreation,2021-11-28,91.57142857142857,19.44
Grocery & pharmacy,2021-11-28,104.71428571428571,19.44
Residential,2021-11-28,106.28571428571429,19.44
Transit stations,2021-11-29,72.42857142857143,19.44
Workplaces,2021-11-29,77.42857142857143,19.44
Retail & recreation,2021-11-29,91.42857142857143,19.44
Grocery & pharmacy,2021-11-29,104.57142857142857,19.44
Residential,2021-11-29,106.42857142857143,19.44
Transit stations,2021-11-30,72.42857142857143,19.44
Workplaces,2021-11-30,77.57142857142857,19.44
Retail & recreation,2021-11-30,91.42857142857143,19.44
Grocery & pharmacy,2021-11-30,104.57142857142857,19.44
Residential,2021-11-30,106.42857142857143,19.44
Transit stations,2021-12-01,73.28571428571429,19.44
Workplaces,2021-12-01,77.85714285714286,19.44
Retail & recreation,2021-12-01,92,19.44
Grocery & pharmacy,2021-12-01,104.85714285714286,19.44
Residential,2021-12-01,106.28571428571429,19.44
Transit stations,2021-12-02,73.28571428571429,19.44
Workplaces,2021-12-02,78,19.44
Retail & recreation,2021-12-02,92.14285714285714,19.44
Grocery & pharmacy,2021-12-02,104.85714285714286,19.44
Residential,2021-12-02,106.28571428571429,19.44
Transit stations,2021-12-03,73.14285714285714,19.44
Workplaces,2021-12-03,78,19.44
Retail & recreation,2021-12-03,92,19.44
Grocery & pharmacy,2021-12-03,104.85714285714286,19.44
Residential,2021-12-03,106.28571428571429,19.44
Transit stations,2021-12-04,72.57142857142857,19.44
Workplaces,2021-12-04,78,19.44
Retail & recreation,2021-12-04,91,19.44
Grocery & pharmacy,2021-12-04,103.71428571428571,19.44
Residential,2021-12-04,106.42857142857143,19.44
Transit stations,2021-12-05,72.28571428571429,19.44
Workplaces,2021-12-05,78.28571428571429,19.44
Retail & recreation,2021-12-05,91,19.44
Grocery & pharmacy,2021-12-05,103.71428571428571,19.44
Residential,2021-12-05,106.42857142857143,19.44
Transit stations,2021-12-06,72.28571428571429,19.44
Workplaces,2021-12-06,78.42857142857143,19.44
Retail & recreation,2021-12-06,91.28571428571429,19.44
Grocery & pharmacy,2021-12-06,104,19.44
Residential,2021-12-06,106.28571428571429,19.44
Transit stations,2021-12-07,72.28571428571429,19.44
Workplaces,2021-12-07,78.71428571428571,19.44
Retail & recreation,2021-12-07,91.42857142857143,19.44
Grocery & pharmacy,2021-12-07,104.14285714285714,19.44
Residential,2021-12-07,106.28571428571429,19.44
Transit stations,2021-12-08,72.28571428571429,19.44
Workplaces,2021-12-08,79.14285714285714,19.44
Retail & recreation,2021-12-08,91.42857142857143,19.44
Grocery & pharmacy,2021-12-08,104.42857142857143,19.44
Residential,2021-12-08,106.14285714285714,19.44
Transit stations,2021-12-09,72.28571428571429,19.44
Workplaces,2021-12-09,79.57142857142857,19.44
Retail & recreation,2021-12-09,91.42857142857143,19.44
Grocery & pharmacy,2021-12-09,104.57142857142857,19.44
Residential,2021-12-09,106.14285714285714,19.44
Transit stations,2021-12-10,72.14285714285714,19.44
Workplaces,2021-12-10,79.57142857142857,19.44
Retail & recreation,2021-12-10,92,19.44
Grocery & pharmacy,2021-12-10,105.28571428571429,19.44
Residential,2021-12-10,106.14285714285714,19.44
Transit stations,2021-12-11,72.14285714285714,19.44
Workplaces,2021-12-11,79.42857142857143,19.44
Retail & recreation,2021-12-11,93.14285714285714,19.44
Grocery & pharmacy,2021-12-11,106.71428571428571,19.44
Residential,2021-12-11,106.14285714285714,19.44
Transit stations,2021-12-12,72,19.44
Workplaces,2021-12-12,79,19.44
Retail & recreation,2021-12-12,94,19.44
Grocery & pharmacy,2021-12-12,107.71428571428571,19.44
Residential,2021-12-12,106.28571428571429,19.44
Transit stations,2021-12-13,71.42857142857143,19.44
Workplaces,2021-12-13,78.42857142857143,19.44
Retail & recreation,2021-12-13,94.28571428571429,19.44
Grocery & pharmacy,2021-12-13,108.42857142857143,19.44
Residential,2021-12-13,106.57142857142857,19.44
Transit stations,2021-12-14,70.57142857142857,19.44
Workplaces,2021-12-14,77.85714285714286,19.44
Retail & recreation,2021-12-14,94.28571428571429,19.44
Grocery & pharmacy,2021-12-14,108.85714285714286,19.44
Residential,2021-12-14,106.85714285714286,19.44
Transit stations,2021-12-15,69.71428571428571,16.67
Workplaces,2021-12-15,77.71428571428571,16.67
Retail & recreation,2021-12-15,94,16.67
Grocery & pharmacy,2021-12-15,109.28571428571429,16.67
Residential,2021-12-15,107,16.67
Transit stations,2021-12-16,69,16.67
Workplaces,2021-12-16,77.85714285714286,16.67
Retail & recreation,2021-12-16,93.85714285714286,16.67
